DATA;HORA;CONSUM (Wh)
2017-04-01;16;940
2017-04-01;17;353
2017-04-01;18;358
2017-04-01;19;472
2017-04-01;20;848
2017-04-01;21;859
2017-04-01;22;491
2017-04-01;23;327
;;
2017-04-02;0;366
2017-04-02;1;362
2017-04-02;2;393
2017-04-02;3;353
2017-04-02;4;377
2017-04-02;5;387
2017-04-02;6;304
2017-04-02;7;666
2017-04-02;8;1096
2017-04-02;9;1256
2017-04-02;10;494
2017-04-02;11;615
2017-04-02;12;620
2017-04-02;13;998
2017-04-02;14;456
2017-04-02;15;476
2017-04-02;16;401
2017-04-02;17;353
2017-04-02;18;358
2017-04-02;19;406
2017-04-02;20;1085
2017-04-02;21;446
2017-04-02;22;343
2017-04-02;23;479
;;
2017-04-03;0;307
2017-04-03;1;366
2017-04-03;2;342
2017-04-03;3;334
2017-04-03;4;334
2017-04-03;5;357
2017-04-03;6;427
2017-04-03;7;1291
2017-04-03;8;371
2017-04-03;9;1093
2017-04-03;10;1275
2017-04-03;11;469
2017-04-03;12;1022
2017-04-03;13;769
2017-04-03;14;476
2017-04-03;15;380
2017-04-03;16;370
2017-04-03;17;312
2017-04-03;18;355
2017-04-03;19;388
2017-04-03;20;1277
2017-04-03;21;833
2017-04-03;22;796
2017-04-03;23;370
;;
2017-04-04;0;363
2017-04-04;1;320
2017-04-04;2;352
2017-04-04;3;347
2017-04-04;4;312
2017-04-04;5;355
2017-04-04;6;300
2017-04-04;7;384
2017-04-04;8;783
2017-04-04;9;1147
2017-04-04;10;391
2017-04-04;11;312
2017-04-04;12;661
2017-04-04;13;1423
2017-04-04;14;961
2017-04-04;15;352
2017-04-04;16;346
2017-04-04;17;289
2017-04-04;18;359
2017-04-04;19;344
2017-04-04;20;1319
2017-04-04;21;1381
2017-04-04;22;874
2017-04-04;23;954
;;
2017-04-05;0;373
2017-04-05;1;351
2017-04-05;2;336
2017-04-05;3;356
2017-04-05;4;275
2017-04-05;5;358
2017-04-05;6;353
2017-04-05;7;496
2017-04-05;8;1639
2017-04-05;9;975
2017-04-05;10;589
2017-04-05;11;398
2017-04-05;12;332
2017-04-05;13;587
2017-04-05;14;1831
2017-04-05;15;880
2017-04-05;16;382
2017-04-05;17;346
2017-04-05;18;304
2017-04-05;19;992
2017-04-05;20;3001
2017-04-05;21;1170
2017-04-05;22;763
2017-04-05;23;480
;;
2017-04-06;0;359
2017-04-06;1;385
2017-04-06;2;386
2017-04-06;3;350
2017-04-06;4;379
2017-04-06;5;392
2017-04-06;6;320
2017-04-06;7;1298
2017-04-06;8;3087
2017-04-06;9;1044
2017-04-06;10;559
2017-04-06;11;336
2017-04-06;12;400
2017-04-06;13;1228
2017-04-06;14;559
2017-04-06;15;419
2017-04-06;16;460
2017-04-06;17;390
2017-04-06;18;401
2017-04-06;19;800
2017-04-06;20;2721
2017-04-06;21;1657
2017-04-06;22;554
2017-04-06;23;368
;;
2017-04-07;0;373
2017-04-07;1;367
2017-04-07;2;364
2017-04-07;3;357
2017-04-07;4;380
2017-04-07;5;351
2017-04-07;6;354
2017-04-07;7;496
2017-04-07;8;1777
2017-04-07;9;1122
2017-04-07;10;708
2017-04-07;11;1058
2017-04-07;12;456
2017-04-07;13;378
2017-04-07;14;340
2017-04-07;15;382
2017-04-07;16;335
2017-04-07;17;315
2017-04-07;18;337
2017-04-07;19;1294
2017-04-07;20;1729
2017-04-07;21;1384
2017-04-07;22;969
2017-04-07;23;393
;;
2017-04-08;0;341
2017-04-08;1;394
2017-04-08;2;390
2017-04-08;3;321
2017-04-08;4;359
2017-04-08;5;384
2017-04-08;6;339
2017-04-08;7;1083
2017-04-08;8;411
2017-04-08;9;420
2017-04-08;10;393
2017-04-08;11;361
2017-04-08;12;393
2017-04-08;13;846
2017-04-08;14;479
2017-04-08;15;358
2017-04-08;16;354
2017-04-08;17;374
2017-04-08;18;351
2017-04-08;19;428
2017-04-08;20;1090
2017-04-08;21;1333
2017-04-08;22;381
2017-04-08;23;389
;;
2017-04-09;0;407
2017-04-09;1;378
2017-04-09;2;465
2017-04-09;3;1006
2017-04-09;4;384
2017-04-09;5;338
2017-04-09;6;393
2017-04-09;7;1159
2017-04-09;8;1686
2017-04-09;9;828
2017-04-09;10;393
2017-04-09;11;367
2017-04-09;12;621
2017-04-09;13;2035
2017-04-09;14;1256
2017-04-09;15;456
2017-04-09;16;351
2017-04-09;17;578
2017-04-09;18;1337
2017-04-09;19;1579
2017-04-09;20;794
2017-04-09;21;441
2017-04-09;22;445
2017-04-09;23;373
;;
2017-04-10;0;438
2017-04-10;1;395
2017-04-10;2;408
2017-04-10;3;421
2017-04-10;4;389
2017-04-10;5;367
2017-04-10;6;333
2017-04-10;7;405
2017-04-10;8;347
2017-04-10;9;1110
2017-04-10;10;2654
2017-04-10;11;1316
2017-04-10;12;1722
2017-04-10;13;543
2017-04-10;14;421
2017-04-10;15;399
2017-04-10;16;431
2017-04-10;17;463
2017-04-10;18;503
2017-04-10;19;670
2017-04-10;20;911
2017-04-10;21;1047
2017-04-10;22;550
2017-04-10;23;598
;;
2017-04-11;0;715
2017-04-11;1;782
2017-04-11;2;408
2017-04-11;3;419
2017-04-11;4;354
2017-04-11;5;384
2017-04-11;6;409
2017-04-11;7;929
2017-04-11;8;1038
2017-04-11;9;841
2017-04-11;10;690
2017-04-11;11;503
2017-04-11;12;562
2017-04-11;13;1096
2017-04-11;14;1094
2017-04-11;15;787
2017-04-11;16;1068
2017-04-11;17;380
2017-04-11;18;353
2017-04-11;19;711
2017-04-11;20;1352
2017-04-11;21;994
2017-04-11;22;591
2017-04-11;23;441
;;
2017-04-12;0;385
2017-04-12;1;375
2017-04-12;2;360
2017-04-12;3;420
2017-04-12;4;365
2017-04-12;5;327
2017-04-12;6;417
2017-04-12;7;1335
2017-04-12;8;544
2017-04-12;9;992
2017-04-12;10;432
2017-04-12;11;364
2017-04-12;12;382
2017-04-12;13;425
2017-04-12;14;1609
2017-04-12;15;362
2017-04-12;16;544
2017-04-12;17;508
2017-04-12;18;546
2017-04-12;19;447
2017-04-12;20;1820
2017-04-12;21;1081
2017-04-12;22;380
2017-04-12;23;410
;;
2017-04-13;0;406
2017-04-13;1;407
2017-04-13;2;376
2017-04-13;3;374
2017-04-13;4;383
2017-04-13;5;387
2017-04-13;6;306
2017-04-13;7;1799
2017-04-13;8;1645
2017-04-13;9;680
2017-04-13;10;396
2017-04-13;11;319
2017-04-13;12;423
2017-04-13;13;1108
2017-04-13;14;406
2017-04-13;15;622
2017-04-13;16;370
2017-04-13;17;321
2017-04-13;18;627
2017-04-13;19;903
2017-04-13;20;1906
2017-04-13;21;1376
2017-04-13;22;595
2017-04-13;23;963
;;
2017-04-14;0;337
2017-04-14;1;367
2017-04-14;2;375
2017-04-14;3;357
2017-04-14;4;321
2017-04-14;5;318
2017-04-14;6;316
2017-04-14;7;544
2017-04-14;8;1335
2017-04-14;9;893
2017-04-14;10;483
2017-04-14;11;439
2017-04-14;12;365
2017-04-14;13;564
2017-04-14;14;356
2017-04-14;15;326
2017-04-14;16;357
2017-04-14;17;384
2017-04-14;18;314
2017-04-14;19;409
2017-04-14;20;1984
2017-04-14;21;1219
2017-04-14;22;800
2017-04-14;23;749
;;
2017-04-15;0;729
2017-04-15;1;688
2017-04-15;2;619
2017-04-15;3;396
2017-04-15;4;332
2017-04-15;5;319
2017-04-15;6;377
2017-04-15;7;312
2017-04-15;8;451
2017-04-15;9;988
2017-04-15;10;1636
2017-04-15;11;1291
2017-04-15;12;1727
2017-04-15;13;1513
2017-04-15;14;959
2017-04-15;15;472
2017-04-15;16;923
2017-04-15;17;329
2017-04-15;18;329
2017-04-15;19;494
2017-04-15;20;1387
2017-04-15;21;1191
2017-04-15;22;396
2017-04-15;23;380
;;
2017-04-16;0;346
2017-04-16;1;352
2017-04-16;2;379
2017-04-16;3;286
2017-04-16;4;367
2017-04-16;5;303
2017-04-16;6;378
2017-04-16;7;484
2017-04-16;8;426
2017-04-16;9;368
2017-04-16;10;368
2017-04-16;11;309
2017-04-16;12;459
2017-04-16;13;1554
2017-04-16;14;456
2017-04-16;15;434
2017-04-16;16;374
2017-04-16;17;1001
2017-04-16;18;1033
2017-04-16;19;1094
2017-04-16;20;869
2017-04-16;21;654
2017-04-16;22;498
2017-04-16;23;442
;;
2017-04-17;0;501
2017-04-17;1;511
2017-04-17;2;407
2017-04-17;3;354
2017-04-17;4;385
2017-04-17;5;350
2017-04-17;6;376
2017-04-17;7;310
2017-04-17;8;1100
2017-04-17;9;681
2017-04-17;10;908
2017-04-17;11;920
2017-04-17;12;2121
2017-04-17;13;477
2017-04-17;14;1124
2017-04-17;15;523
2017-04-17;16;397
2017-04-17;17;403
2017-04-17;18;435
2017-04-17;19;465
2017-04-17;20;998
2017-04-17;21;575
2017-04-17;22;496
2017-04-17;23;516
;;
2017-04-18;0;458
2017-04-18;1;447
2017-04-18;2;430
2017-04-18;3;439
2017-04-18;4;405
2017-04-18;5;433
2017-04-18;6;336
2017-04-18;7;390
2017-04-18;8;1444
2017-04-18;9;1853
2017-04-18;10;1305
2017-04-18;11;806
2017-04-18;12;332
2017-04-18;13;419
2017-04-18;14;427
2017-04-18;15;432
2017-04-18;16;379
2017-04-18;17;411
2017-04-18;18;456
2017-04-18;19;545
2017-04-18;20;655
2017-04-18;21;1282
2017-04-18;22;355
2017-04-18;23;519
;;
2017-04-19;0;432
2017-04-19;1;358
2017-04-19;2;323
2017-04-19;3;385
2017-04-19;4;358
2017-04-19;5;372
2017-04-19;6;303
2017-04-19;7;1034
2017-04-19;8;1687
2017-04-19;9;756
2017-04-19;10;402
2017-04-19;11;405
2017-04-19;12;380
2017-04-19;13;593
2017-04-19;14;556
2017-04-19;15;444
2017-04-19;16;348
2017-04-19;17;355
2017-04-19;18;393
2017-04-19;19;691
2017-04-19;20;1560
2017-04-19;21;1709
2017-04-19;22;998
2017-04-19;23;448
;;
2017-04-20;0;336
2017-04-20;1;365
2017-04-20;2;372
2017-04-20;3;342
2017-04-20;4;371
2017-04-20;5;360
2017-04-20;6;360
2017-04-20;7;1188
2017-04-20;8;1795
2017-04-20;9;1283
2017-04-20;10;432
2017-04-20;11;322
2017-04-20;12;393
2017-04-20;13;864
2017-04-20;14;2173
2017-04-20;15;394
2017-04-20;16;341
2017-04-20;17;421
2017-04-20;18;339
2017-04-20;19;462
2017-04-20;20;1282
2017-04-20;21;1622
2017-04-20;22;376
2017-04-20;23;353
;;
2017-04-21;0;373
2017-04-21;1;356
2017-04-21;2;334
2017-04-21;3;344
2017-04-21;4;319
2017-04-21;5;289
2017-04-21;6;364
2017-04-21;7;1149
2017-04-21;8;697
2017-04-21;9;353
2017-04-21;10;334
2017-04-21;11;326
2017-04-21;12;340
2017-04-21;13;761
2017-04-21;14;911
2017-04-21;15;517
2017-04-21;16;513
2017-04-21;17;327
2017-04-21;18;852
2017-04-21;19;1541
2017-04-21;20;2197
2017-04-21;21;1286
2017-04-21;22;502
2017-04-21;23;359
;;
2017-04-22;0;302
2017-04-22;1;361
2017-04-22;2;341
2017-04-22;3;277
2017-04-22;4;327
2017-04-22;5;311
2017-04-22;6;0
2017-04-22;7;0
2017-04-22;8;0
2017-04-22;9;0
2017-04-22;10;0
2017-04-22;11;0
2017-04-22;12;0
2017-04-22;13;0
2017-04-22;14;0
2017-04-22;15;0
2017-04-22;16;0
2017-04-22;17;0
2017-04-22;18;0
2017-04-22;19;0
2017-04-22;20;0
2017-04-22;21;0
2017-04-22;22;0
2017-04-22;23;0
;;
2017-04-23;0;0
2017-04-23;1;0
2017-04-23;2;0
2017-04-23;3;0
2017-04-23;4;0
2017-04-23;5;0
2017-04-23;6;250
2017-04-23;7;868
2017-04-23;8;478
2017-04-23;9;519
2017-04-23;10;414
2017-04-23;11;344
2017-04-23;12;370
2017-04-23;13;444
2017-04-23;14;958
2017-04-23;15;314
2017-04-23;16;552
2017-04-23;17;618
2017-04-23;18;371
2017-04-23;19;1264
2017-04-23;20;2569
2017-04-23;21;1191
2017-04-23;22;461
2017-04-23;23;373
;;
2017-04-24;0;334
2017-04-24;1;314
2017-04-24;2;251
2017-04-24;3;423
2017-04-24;4;286
2017-04-24;5;326
2017-04-24;6;281
2017-04-24;7;434
2017-04-24;8;1335
2017-04-24;9;424
2017-04-24;10;312
2017-04-24;11;1072
2017-04-24;12;1131
2017-04-24;13;419
2017-04-24;14;892
2017-04-24;15;279
2017-04-24;16;324
2017-04-24;17;912
2017-04-24;18;426
2017-04-24;19;409
2017-04-24;20;1454
2017-04-24;21;581
2017-04-24;22;388
2017-04-24;23;317
;;
2017-04-25;0;368
2017-04-25;1;303
2017-04-25;2;334
2017-04-25;3;328
2017-04-25;4;266
2017-04-25;5;340
2017-04-25;6;320
2017-04-25;7;383
2017-04-25;8;672
2017-04-25;9;911
2017-04-25;10;1705
2017-04-25;11;1014
2017-04-25;12;393
2017-04-25;13;332
2017-04-25;14;1035
2017-04-25;15;324
2017-04-25;16;333
2017-04-25;17;336
2017-04-25;18;287
2017-04-25;19;356
2017-04-25;20;1293
2017-04-25;21;641
2017-04-25;22;404
2017-04-25;23;302
;;
2017-04-26;0;356
2017-04-26;1;357
2017-04-26;2;358
2017-04-26;3;279
2017-04-26;4;366
2017-04-26;5;307
2017-04-26;6;355
2017-04-26;7;457
2017-04-26;8;1851
2017-04-26;9;684
2017-04-26;10;339
2017-04-26;11;437
2017-04-26;12;452
2017-04-26;13;360
2017-04-26;14;402
2017-04-26;15;306
2017-04-26;16;346
2017-04-26;17;317
2017-04-26;18;311
2017-04-26;19;985
2017-04-26;20;1892
2017-04-26;21;1408
2017-04-26;22;1035
2017-04-26;23;540
;;
2017-04-27;0;296
2017-04-27;1;363
2017-04-27;2;304
2017-04-27;3;311
2017-04-27;4;350
2017-04-27;5;319
2017-04-27;6;310
2017-04-27;7;1665
2017-04-27;8;489
2017-04-27;9;601
2017-04-27;10;543
2017-04-27;11;384
2017-04-27;12;451
2017-04-27;13;351
2017-04-27;14;388
2017-04-27;15;355
2017-04-27;16;421
2017-04-27;17;324
2017-04-27;18;303
2017-04-27;19;572
2017-04-27;20;1890
2017-04-27;21;1589
2017-04-27;22;1324
2017-04-27;23;399
;;
2017-04-28;0;317
2017-04-28;1;305
2017-04-28;2;371
2017-04-28;3;362
2017-04-28;4;288
2017-04-28;5;324
2017-04-28;6;349
2017-04-28;7;1540
2017-04-28;8;1429
2017-04-28;9;360
2017-04-28;10;270
2017-04-28;11;318
2017-04-28;12;450
2017-04-28;13;364
2017-04-28;14;1581
2017-04-28;15;310
2017-04-28;16;337
2017-04-28;17;244
2017-04-28;18;357
2017-04-28;19;1217
2017-04-28;20;1543
2017-04-28;21;948
2017-04-28;22;506
2017-04-28;23;356
;;
2017-04-29;0;272
2017-04-29;1;311
2017-04-29;2;422
2017-04-29;3;281
2017-04-29;4;294
2017-04-29;5;319
2017-04-29;6;345
2017-04-29;7;845
2017-04-29;8;1974
2017-04-29;9;2456
2017-04-29;10;589
2017-04-29;11;590
2017-04-29;12;416
2017-04-29;13;946
2017-04-29;14;965
2017-04-29;15;891
2017-04-29;16;342
2017-04-29;17;354
2017-04-29;18;267
2017-04-29;19;323
2017-04-29;20;1290
2017-04-29;21;1326
2017-04-29;22;3062
2017-04-29;23;500
;;
2017-04-30;0;336
2017-04-30;1;357
2017-04-30;2;353
2017-04-30;3;337
2017-04-30;4;330
2017-04-30;5;359
2017-04-30;6;248
2017-04-30;7;1093
2017-04-30;8;1017
2017-04-30;9;500
2017-04-30;10;354
2017-04-30;11;305
2017-04-30;12;429
2017-04-30;13;511
2017-04-30;14;354
2017-04-30;15;917
2017-04-30;16;319
2017-04-30;17;304
2017-04-30;18;280
2017-04-30;19;604
2017-04-30;20;790
2017-04-30;21;672
2017-04-30;22;377
2017-04-30;23;318
;;
2017-05-01;0;358
2017-05-01;1;380
2017-05-01;2;372
2017-05-01;3;314
2017-05-01;4;338
2017-05-01;5;357
2017-05-01;6;324
2017-05-01;7;480
2017-05-01;8;415
2017-05-01;9;705
2017-05-01;10;368
2017-05-01;11;351
2017-05-01;12;895
2017-05-01;13;893
2017-05-01;14;1252
2017-05-01;15;612
2017-05-01;16;287
2017-05-01;17;447
2017-05-01;18;474
2017-05-01;19;734
2017-05-01;20;609
2017-05-01;21;1011
2017-05-01;22;1068
2017-05-01;23;595
;;
2017-05-02;0;558
2017-05-02;1;379
2017-05-02;2;366
2017-05-02;3;364
2017-05-02;4;271
2017-05-02;5;287
2017-05-02;6;320
2017-05-02;7;601
2017-05-02;8;698
2017-05-02;9;349
2017-05-02;10;548
2017-05-02;11;344
2017-05-02;12;480
2017-05-02;13;1318
2017-05-02;14;360
2017-05-02;15;772
2017-05-02;16;635
2017-05-02;17;591
2017-05-02;18;420
2017-05-02;19;1268
2017-05-02;20;665
2017-05-02;21;742
2017-05-02;22;664
2017-05-02;23;537
;;
2017-05-03;0;503
2017-05-03;1;508
2017-05-03;2;446
2017-05-03;3;417
2017-05-03;4;484
2017-05-03;5;443
2017-05-03;6;431
2017-05-03;7;349
2017-05-03;8;506
2017-05-03;9;1225
2017-05-03;10;1380
2017-05-03;11;1219
2017-05-03;12;872
2017-05-03;13;1344
2017-05-03;14;819
2017-05-03;15;380
2017-05-03;16;328
2017-05-03;17;330
2017-05-03;18;290
2017-05-03;19;347
2017-05-03;20;833
2017-05-03;21;505
2017-05-03;22;340
2017-05-03;23;367
;;
2017-05-04;0;359
2017-05-04;1;380
2017-05-04;2;368
2017-05-04;3;360
2017-05-04;4;352
2017-05-04;5;263
2017-05-04;6;276
2017-05-04;7;599
2017-05-04;8;835
2017-05-04;9;338
2017-05-04;10;313
2017-05-04;11;258
2017-05-04;12;334
2017-05-04;13;753
2017-05-04;14;1057
2017-05-04;15;882
2017-05-04;16;376
2017-05-04;17;341
2017-05-04;18;443
2017-05-04;19;444
2017-05-04;20;1411
2017-05-04;21;818
2017-05-04;22;560
2017-05-04;23;290
;;
2017-05-05;0;347
2017-05-05;1;308
2017-05-05;2;332
2017-05-05;3;377
2017-05-05;4;437
2017-05-05;5;388
2017-05-05;6;428
2017-05-05;7;555
2017-05-05;8;390
2017-05-05;9;551
2017-05-05;10;429
2017-05-05;11;320
2017-05-05;12;337
2017-05-05;13;397
2017-05-05;14;831
2017-05-05;15;608
2017-05-05;16;603
2017-05-05;17;361
2017-05-05;18;349
2017-05-05;19;663
2017-05-05;20;3434
2017-05-05;21;2044
2017-05-05;22;605
2017-05-05;23;407
;;
2017-05-06;0;421
2017-05-06;1;316
2017-05-06;2;320
2017-05-06;3;416
2017-05-06;4;356
2017-05-06;5;413
2017-05-06;6;379
2017-05-06;7;1055
2017-05-06;8;474
2017-05-06;9;1488
2017-05-06;10;528
2017-05-06;11;405
2017-05-06;12;506
2017-05-06;13;467
2017-05-06;14;732
2017-05-06;15;271
2017-05-06;16;376
2017-05-06;17;794
2017-05-06;18;752
2017-05-06;19;404
2017-05-06;20;1142
2017-05-06;21;1126
2017-05-06;22;2178
2017-05-06;23;395
;;
2017-05-07;0;342
2017-05-07;1;313
2017-05-07;2;342
2017-05-07;3;328
2017-05-07;4;362
2017-05-07;5;340
2017-05-07;6;343
2017-05-07;7;736
2017-05-07;8;531
2017-05-07;9;359
2017-05-07;10;336
2017-05-07;11;334
2017-05-07;12;412
2017-05-07;13;305
2017-05-07;14;398
2017-05-07;15;372
2017-05-07;16;301
2017-05-07;17;347
2017-05-07;18;296
2017-05-07;19;379
2017-05-07;20;439
2017-05-07;21;337
2017-05-07;22;379
2017-05-07;23;342
;;
2017-05-08;0;294
2017-05-08;1;365
2017-05-08;2;281
2017-05-08;3;341
2017-05-08;4;273
2017-05-08;5;342
2017-05-08;6;375
2017-05-08;7;385
2017-05-08;8;1721
2017-05-08;9;959
2017-05-08;10;355
2017-05-08;11;307
2017-05-08;12;932
2017-05-08;13;682
2017-05-08;14;735
2017-05-08;15;688
2017-05-08;16;1526
2017-05-08;17;1643
2017-05-08;18;1034
2017-05-08;19;709
2017-05-08;20;585
2017-05-08;21;1073
2017-05-08;22;1904
2017-05-08;23;888
;;
2017-05-09;0;797
2017-05-09;1;411
2017-05-09;2;324
2017-05-09;3;358
2017-05-09;4;317
2017-05-09;5;306
2017-05-09;6;370
2017-05-09;7;317
2017-05-09;8;975
2017-05-09;9;1922
2017-05-09;10;1082
2017-05-09;11;473
2017-05-09;12;391
2017-05-09;13;322
2017-05-09;14;389
2017-05-09;15;958
2017-05-09;16;317
2017-05-09;17;316
2017-05-09;18;353
2017-05-09;19;645
2017-05-09;20;1386
2017-05-09;21;984
2017-05-09;22;826
2017-05-09;23;371
;;
2017-05-10;0;438
2017-05-10;1;304
2017-05-10;2;351
2017-05-10;3;350
2017-05-10;4;360
2017-05-10;5;286
2017-05-10;6;357
2017-05-10;7;1929
2017-05-10;8;1853
2017-05-10;9;1009
2017-05-10;10;430
2017-05-10;11;524
2017-05-10;12;1653
2017-05-10;13;1435
2017-05-10;14;486
2017-05-10;15;375
2017-05-10;16;333
2017-05-10;17;329
2017-05-10;18;360
2017-05-10;19;422
2017-05-10;20;3283
2017-05-10;21;1032
2017-05-10;22;1198
2017-05-10;23;878
;;
2017-05-11;0;437
2017-05-11;1;423
2017-05-11;2;418
2017-05-11;3;378
2017-05-11;4;346
2017-05-11;5;322
2017-05-11;6;469
2017-05-11;7;582
2017-05-11;8;360
2017-05-11;9;357
2017-05-11;10;340
2017-05-11;11;334
2017-05-11;12;395
2017-05-11;13;310
2017-05-11;14;487
2017-05-11;15;694
2017-05-11;16;533
2017-05-11;17;417
2017-05-11;18;410
2017-05-11;19;338
2017-05-11;20;1124
2017-05-11;21;449
2017-05-11;22;419
2017-05-11;23;374
;;
2017-05-12;0;307
2017-05-12;1;333
2017-05-12;2;337
2017-05-12;3;338
2017-05-12;4;325
2017-05-12;5;270
2017-05-12;6;302
2017-05-12;7;1650
2017-05-12;8;1786
2017-05-12;9;1358
2017-05-12;10;811
2017-05-12;11;359
2017-05-12;12;311
2017-05-12;13;665
2017-05-12;14;849
2017-05-12;15;551
2017-05-12;16;363
2017-05-12;17;366
2017-05-12;18;388
2017-05-12;19;1507
2017-05-12;20;1720
2017-05-12;21;1938
2017-05-12;22;596
2017-05-12;23;475
;;
2017-05-13;0;499
2017-05-13;1;471
2017-05-13;2;427
2017-05-13;3;370
2017-05-13;4;356
2017-05-13;5;392
2017-05-13;6;395
2017-05-13;7;731
2017-05-13;8;1876
2017-05-13;9;778
2017-05-13;10;480
2017-05-13;11;356
2017-05-13;12;437
2017-05-13;13;436
2017-05-13;14;834
2017-05-13;15;805
2017-05-13;16;372
2017-05-13;17;319
2017-05-13;18;355
2017-05-13;19;357
2017-05-13;20;982
2017-05-13;21;1407
2017-05-13;22;998
2017-05-13;23;416
;;
2017-05-14;0;453
2017-05-14;1;425
2017-05-14;2;433
2017-05-14;3;378
2017-05-14;4;389
2017-05-14;5;358
2017-05-14;6;318
2017-05-14;7;531
2017-05-14;8;837
2017-05-14;9;785
2017-05-14;10;561
2017-05-14;11;405
2017-05-14;12;390
2017-05-14;13;500
2017-05-14;14;844
2017-05-14;15;366
2017-05-14;16;408
2017-05-14;17;353
2017-05-14;18;390
2017-05-14;19;479
2017-05-14;20;1441
2017-05-14;21;1216
2017-05-14;22;447
2017-05-14;23;484
;;
2017-05-15;0;418
2017-05-15;1;386
2017-05-15;2;365
2017-05-15;3;374
2017-05-15;4;350
2017-05-15;5;346
2017-05-15;6;358
2017-05-15;7;484
2017-05-15;8;1235
2017-05-15;9;563
2017-05-15;10;669
2017-05-15;11;420
2017-05-15;12;474
2017-05-15;13;1631
2017-05-15;14;478
2017-05-15;15;351
2017-05-15;16;388
2017-05-15;17;703
2017-05-15;18;1561
2017-05-15;19;1583
2017-05-15;20;633
2017-05-15;21;394
2017-05-15;22;374
2017-05-15;23;392
;;
2017-05-16;0;396
2017-05-16;1;416
2017-05-16;2;307
2017-05-16;3;345
2017-05-16;4;363
2017-05-16;5;395
2017-05-16;6;360
2017-05-16;7;309
2017-05-16;8;447
2017-05-16;9;501
2017-05-16;10;363
2017-05-16;11;363
2017-05-16;12;816
2017-05-16;13;772
2017-05-16;14;366
2017-05-16;15;391
2017-05-16;16;385
2017-05-16;17;410
2017-05-16;18;455
2017-05-16;19;552
2017-05-16;20;965
2017-05-16;21;1482
2017-05-16;22;1197
2017-05-16;23;545
;;
2017-05-17;0;545
2017-05-17;1;543
2017-05-17;2;594
2017-05-17;3;545
2017-05-17;4;584
2017-05-17;5;549
2017-05-17;6;431
2017-05-17;7;562
2017-05-17;8;1692
2017-05-17;9;2051
2017-05-17;10;455
2017-05-17;11;414
2017-05-17;12;1333
2017-05-17;13;432
2017-05-17;14;488
2017-05-17;15;388
2017-05-17;16;386
2017-05-17;17;405
2017-05-17;18;376
2017-05-17;19;411
2017-05-17;20;1265
2017-05-17;21;1187
2017-05-17;22;458
2017-05-17;23;440
;;
2017-05-18;0;488
2017-05-18;1;356
2017-05-18;2;341
2017-05-18;3;386
2017-05-18;4;394
2017-05-18;5;371
2017-05-18;6;390
2017-05-18;7;1844
2017-05-18;8;1355
2017-05-18;9;576
2017-05-18;10;348
2017-05-18;11;393
2017-05-18;12;425
2017-05-18;13;400
2017-05-18;14;441
2017-05-18;15;404
2017-05-18;16;379
2017-05-18;17;378
2017-05-18;18;405
2017-05-18;19;499
2017-05-18;20;1833
2017-05-18;21;1521
2017-05-18;22;1415
2017-05-18;23;985
;;
2017-05-19;0;490
2017-05-19;1;395
2017-05-19;2;429
2017-05-19;3;404
2017-05-19;4;396
2017-05-19;5;371
2017-05-19;6;391
2017-05-19;7;602
2017-05-19;8;1007
2017-05-19;9;573
2017-05-19;10;375
2017-05-19;11;423
2017-05-19;12;453
2017-05-19;13;1920
2017-05-19;14;4035
2017-05-19;15;1130
2017-05-19;16;1633
2017-05-19;17;942
2017-05-19;18;904
2017-05-19;19;2003
2017-05-19;20;1405
2017-05-19;21;1929
2017-05-19;22;2065
2017-05-19;23;1315
;;
2017-05-20;0;406
2017-05-20;1;403
2017-05-20;2;315
2017-05-20;3;304
2017-05-20;4;335
2017-05-20;5;372
2017-05-20;6;351
2017-05-20;7;335
2017-05-20;8;550
2017-05-20;9;367
2017-05-20;10;394
2017-05-20;11;426
2017-05-20;12;1203
2017-05-20;13;906
2017-05-20;14;641
2017-05-20;15;1471
2017-05-20;16;850
2017-05-20;17;378
2017-05-20;18;392
2017-05-20;19;451
2017-05-20;20;398
2017-05-20;21;430
2017-05-20;22;398
2017-05-20;23;351
;;
2017-05-21;0;367
2017-05-21;1;335
2017-05-21;2;366
2017-05-21;3;368
2017-05-21;4;369
2017-05-21;5;332
2017-05-21;6;342
2017-05-21;7;338
2017-05-21;8;860
2017-05-21;9;1347
2017-05-21;10;1089
2017-05-21;11;1048
2017-05-21;12;1673
2017-05-21;13;1122
2017-05-21;14;479
2017-05-21;15;393
2017-05-21;16;396
2017-05-21;17;345
2017-05-21;18;408
2017-05-21;19;840
2017-05-21;20;1007
2017-05-21;21;1571
2017-05-21;22;1209
2017-05-21;23;563
;;
2017-05-22;0;506
2017-05-22;1;460
2017-05-22;2;452
2017-05-22;3;467
2017-05-22;4;462
2017-05-22;5;395
2017-05-22;6;406
2017-05-22;7;415
2017-05-22;8;1957
2017-05-22;9;500
2017-05-22;10;439
2017-05-22;11;713
2017-05-22;12;916
2017-05-22;13;588
2017-05-22;14;1311
2017-05-22;15;377
2017-05-22;16;399
2017-05-22;17;361
2017-05-22;18;1302
2017-05-22;19;1621
2017-05-22;20;3049
2017-05-22;21;1852
2017-05-22;22;1400
2017-05-22;23;1069
;;
2017-05-23;0;758
2017-05-23;1;616
2017-05-23;2;484
2017-05-23;3;396
2017-05-23;4;395
